id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
28303,L55230,L,300.2,311.5,90.0,1444.0,49.6,105.0,Não,Não,Não,Não,Não,Não
28304,L53518,L,300.4,309.8,90.0,1505.0,39.6,206.0,Não,Não,Não,Não,Não,Não
28307,L54140,L,300.7,311.0,90.0,1413.0,52.0,91.0,Não,Não,Não,Não,Não,Não
28308,L48684,L,298.0,308.7,90.0,1541.0,35.6,208.0,Não,Não,Não,Não,Não,Não
28310,L51179,L,302.3,311.0,90.0,1408.0,44.8,196.0,Não,Não,Não,Não,Não,Não
28311,M22278,M,300.0,311.4,90.0,1493.0,39.5,171.0,Não,Não,Não,Não,Não,Não
28314,M16773,M,298.0,307.8,90.0,1492.0,45.9,0.0,Não,Não,Não,Não,Não,Não
28315,L55917,L,297.3,308.7,90.0,1491.0,41.2,5.0,Não,Não,Não,Não,Não,Não
28317,L47709,L,297.6,309.5,90.0,1617.0,35.2,98.0,Não,Não,Não,Não,Não,Não
28320,H33946,H,302.8,310.8,90.0,1809.0,26.2,49.0,Não,Não,Não,Não,Não,Não
28322,M18084,M,300.7,309.8,90.0,1377.0,53.6,105.0,Não,Não,Não,Não,Não,Não
28325,H38245,H,297.4,308.7,90.0,1726.0,51.4,158.0,Não,Não,Não,Não,Não,Não
28327,L47444,L,298.1,308.2,90.0,1620.0,30.4,33.0,Não,Não,Não,Não,Não,Não
28331,L55541,L,298.7,309.6,90.0,1387.0,49.8,7.0,Não,Não,Não,Não,Não,Não
28334,L48748,L,298.2,308.2,90.0,1616.0,32.0,166.0,Não,Não,Não,Não,Não,Não
28335,L48793,L,297.9,308.0,90.0,1296.0,51.8,41.0,Não,Não,Não,Não,Não,Não
28336,L56648,L,298.0,308.5,90.0,1387.0,55.4,145.0,Não,Não,Não,Não,Não,Não
28337,L54045,L,301.1,311.4,90.0,1801.0,27.7,47.0,Não,Não,Não,Não,Não,Não
28340,L53523,L,300.2,309.8,90.0,1447.0,41.2,6.0,Não,Não,Não,Não,Não,Não
28341,L56202,L,297.4,308.3,90.0,1675.0,26.6,171.0,Não,Não,Não,Não,Não,Não
28343,L55045,L,300.5,312.0,90.0,1263.0,59.4,37.0,Não,Não,Não,Não,Não,Não
28344,L49865,L,299.8,309.4,90.0,1609.0,32.5,7.0,Não,Não,Não,Não,Não,Não
28345,L50720,L,301.9,310.9,90.0,1471.0,40.6,104.0,Não,Não,Não,Não,Não,Não
28346,L55211,L,300.7,312.0,90.0,1564.0,33.8,4.0,Não,Não,Não,Não,Não,Não
28348,H33001,H,301.8,311.2,90.0,1444.0,50.4,156.0,Não,Não,Não,Não,Não,Não
28349,L50650,L,301.8,310.8,90.0,1574.0,42.8,56.0,Não,Não,Não,Não,Não,Não
28350,L48677,L,298.0,308.7,90.0,1403.0,55.7,50.0,Não,Não,Não,Não,Não,Não
28352,L48448,L,298.0,309.5,90.0,1617.0,45.8,46.0,Não,Não,Não,Não,Não,Não
28357,L54235,L,300.8,310.4,90.0,1612.0,33.3,122.0,Não,Não,Não,Não,Não,Não
28359,M18005,M,300.5,310.0,90.0,1415.0,43.5,207.0,Não,Não,Não,Não,Não,Não
28360,L55284,L,300.3,311.8,90.0,1434.0,41.1,15.0,Não,Não,Não,Não,Não,Não
28363,L47647,L,297.2,308.5,90.0,1742.0,28.4,127.0,Não,Não,Não,Não,Não,Não
28364,L50643,L,301.6,310.5,90.0,2000.0,19.8,50.0,Não,Não,Não,Não,Não,Não
28366,L53630,L,300.6,310.0,90.0,1408.0,46.7,179.0,Não,Não,Não,Não,Não,Não
28368,L47187,L,298.1,308.6,90.0,1468.0,40.2,0.0,Não,Não,Não,Não,Não,Não
28369,L53256,L,300.9,310.7,90.0,1472.0,48.7,199.0,Não,Não,Não,Não,Não,Não
28370,L56196,L,297.2,308.1,90.0,1518.0,37.0,188.0,Não,Não,Não,Não,Não,Não
28374,L50197,L,300.6,309.8,90.0,1364.0,51.0,171.0,Não,Não,Não,Não,Não,Não
28376,L52345,L,304.2,313.4,90.0,1519.0,36.6,56.0,Não,Não,Não,Não,Não,Não
28377,M24334,M,299.2,309.9,90.0,1445.0,48.2,219.0,Não,Não,Não,Não,Não,Não
28379,M19147,M,301.7,309.9,90.0,1566.0,39.2,25.0,Não,Não,Não,Não,Não,Não
28380,M19495,M,303.0,311.2,90.0,1386.0,45.2,207.0,Não,Não,Não,Não,Não,Não
28382,L54673,L,300.2,311.6,90.0,1430.0,45.4,37.0,Não,Não,Não,Não,Não,Não
28383,L49551,L,299.2,308.5,90.0,1448.0,44.8,91.0,Não,Não,Não,Não,Não,Não
28386,L53441,L,300.6,310.1,90.0,1610.0,33.2,10.0,Não,Não,Não,Não,Não,Não
28387,L49943,L,299.9,309.2,90.0,1491.0,47.5,216.0,Não,Não,Não,Não,Não,Não
28389,L54063,L,300.7,311.3,90.0,1619.0,31.3,107.0,Não,Não,Não,Não,Não,Não
28390,L56924,L,298.8,310.1,90.0,1407.0,45.5,109.0,Não,Não,Não,Não,Não,Não
28391,M17778,M,300.7,309.5,90.0,1492.0,40.2,228.0,Sim,Sim,Não,Não,Não,Não
28392,L50666,L,301.9,310.8,90.0,1650.0,32.1,94.0,Não,Não,Não,Não,Não,Não
28393,M17862,M,300.6,309.9,90.0,1619.0,34.7,166.0,Não,Não,Não,Não,Não,Não
28394,L56480,L,298.3,308.9,90.0,1367.0,41.9,92.0,Não,Não,Não,Não,Não,Não
28395,L47936,L,296.9,308.1,90.0,1584.0,38.4,199.0,Não,Não,Não,Não,Não,Não
28396,M21924,M,300.8,310.6,90.0,1380.0,44.4,21.0,Não,Não,Não,Não,Não,Não
28397,L50351,L,300.4,309.6,90.0,1497.0,42.7,147.0,Não,Não,Não,Não,Não,Não
28399,L55662,L,298.4,309.5,90.0,1512.0,38.5,106.0,Não,Não,Não,Não,Não,Não
28400,H37469,H,300.9,312.0,90.0,1596.0,37.7,54.0,Não,Não,Não,Não,Não,Não
28404,L49056,L,298.3,308.0,90.0,1508.0,37.4,98.0,Não,Não,Não,Não,Não,Não
28406,L47789,L,298.1,309.9,90.0,1375.0,32.5,35.0,Não,Não,Não,Não,Não,Não
28407,H39258,H,298.5,309.3,90.0,1566.0,39.8,28.0,Não,Não,Não,Não,Não,Não
28408,L49818,L,299.8,309.2,90.0,1572.0,35.8,127.0,Não,Não,Não,Não,Não,Não
28410,L54250,L,300.7,310.7,90.0,1653.0,28.9,191.0,Não,Não,Não,Não,Não,Não
28411,M20900,M,300.7,311.1,90.0,1438.0,46.6,68.0,Não,Não,Não,Não,Não,Não
28416,M19822,M,303.9,312.7,90.0,1644.0,31.6,167.0,Não,Não,Não,Não,Não,Não
28417,L53939,L,301.7,310.8,90.0,1422.0,39.9,139.0,Não,Não,Não,Não,Não,Não
28418,L47507,L,297.7,308.5,90.0,2288.0,17.0,203.0,Não,Não,Não,Não,Não,Não
28421,L54990,L,300.0,311.5,90.0,1675.0,32.0,123.0,Não,Não,Não,Não,Não,Não
28423,L51317,L,301.9,310.2,90.0,1737.0,32.4,38.0,Não,Não,Não,Não,Não,Não
28426,L50374,L,300.1,309.0,90.0,1454.0,51.7,2.0,Não,Não,Não,Não,Não,Não
28427,L54230,L,300.6,310.3,90.0,1756.0,27.5,15.0,Não,Não,Não,Não,Não,Não
28428,L47561,L,297.5,308.5,90.0,1548.0,40.4,129.0,Não,Não,Não,Não,Não,Não
28431,L54479,L,300.1,310.4,90.0,1818.0,23.9,18.0,Não,Não,Não,Não,Não,Não
28432,L47843,L,297.5,308.9,90.0,1469.0,38.8,185.0,Não,Não,Não,Não,Não,Não
28433,H34091,H,303.5,311.6,90.0,1666.0,30.0,80.0,Não,Não,Não,Não,Não,Não
28435,L51911,L,303.3,311.2,90.0,1752.0,27.7,219.0,Não,Não,Não,Não,Não,Não
28436,M17893,M,300.7,309.7,90.0,1429.0,55.2,121.0,Não,Não,Não,Não,Não,Não
28438,L55619,L,298.6,309.9,90.0,1564.0,34.3,47.0,Não,Não,Não,Não,Não,Não
28441,M17863,M,300.6,309.5,90.0,1496.0,38.0,176.0,Não,Não,Não,Não,Não,Não
28442,M15390,M,298.5,309.5,90.0,1709.0,32.2,65.0,Não,Não,Não,Não,Não,Não
28443,L54769,L,300.4,311.1,90.0,1889.0,26.0,197.0,Não,Não,Não,Não,Não,Não
28447,L52041,L,303.5,312.3,90.0,1347.0,52.1,112.0,Não,Não,Não,Não,Não,Não
28452,L51377,L,302.4,311.0,90.0,1573.0,35.5,197.0,Não,Não,Não,Não,Não,Não
28453,L55550,L,298.6,309.7,90.0,1332.0,61.4,125.0,Não,Não,Não,Não,Não,Não
28454,L49607,L,299.3,308.5,90.0,1493.0,35.6,33.0,Não,Não,Não,Não,Não,Não
28456,L48527,L,298.9,310.2,90.0,1451.0,44.1,16.0,Não,Não,Não,Não,Não,Não
28461,L50344,L,300.4,309.8,90.0,1685.0,31.3,152.0,Não,Não,Não,Não,Não,Não
28464,M20918,M,300.9,310.8,90.0,1436.0,42.9,153.0,Não,Não,Não,Não,Não,Não
28467,H37737,H,298.7,310.0,90.0,1479.0,42.9,54.0,Não,Não,Não,Não,Não,Não
28468,M18048,M,300.1,309.2,90.0,1605.0,33.7,211.0,Não,Não,Não,Não,Não,Não
28469,M15999,M,297.0,307.9,90.0,1569.0,33.3,0.0,Não,Não,Não,Não,Não,Não
28470,M19202,M,301.8,309.8,90.0,1284.0,68.2,111.0,Não,Não,Não,Não,Não,Não
28477,M18147,M,301.2,310.1,90.0,1650.0,29.8,73.0,Não,Não,Não,Não,Não,Não
28479,L47997,L,296.8,307.6,90.0,1841.0,22.0,140.0,Não,Não,Não,Não,Não,Não
28480,L54241,L,300.6,310.4,90.0,1446.0,42.5,155.0,Não,Não,Não,Não,Não,Não
28486,L47654,L,297.4,309.1,90.0,1478.0,43.9,16.0,Não,Não,Não,Não,Não,Não
28489,L55728,L,298.5,309.4,90.0,1510.0,38.3,71.0,Não,Não,Não,Não,Não,Não
28492,L55735,L,298.5,309.3,90.0,1497.0,47.9,87.0,Não,Não,Não,Não,Não,Não
28495,M17688,M,300.4,309.4,90.0,1375.0,23.9,155.0,Não,Não,Não,Não,Não,Não
28497,L54949,L,300.3,311.4,90.0,1543.0,35.8,23.0,Não,Não,Não,Não,Não,Não
28498,L51746,L,302.8,310.8,90.0,1430.0,46.0,29.0,Não,Não,Não,Não,Não,Não
28499,H37878,H,298.7,309.8,90.0,1383.0,50.1,181.0,Não,Não,Não,Não,Não,Não
28501,H31691,H,299.2,308.4,90.0,1572.0,32.4,82.0,Não,Não,Não,Não,Não,Não
28505,L55108,L,300.6,311.7,90.0,1497.0,41.9,198.0,Não,Não,Não,Não,Não,Não
28507,M21468,M,301.5,310.9,90.0,1604.0,34.2,19.0,Não,Não,Não,Não,Não,Não
28508,L56221,L,297.3,308.3,90.0,1570.0,35.2,56.0,Não,Não,Não,Não,Não,Não
28512,H34804,H,302.8,312.8,90.0,1459.0,45.9,223.0,Não,Não,Não,Não,Não,Não
28513,L54599,L,300.1,311.4,90.0,1610.0,36.2,37.0,Não,Não,Não,Não,Não,Não
28514,L53048,L,301.5,311.0,90.0,1531.0,45.3,101.0,Não,Não,Não,Não,Não,Não
28515,L57008,L,298.4,309.3,90.0,1481.0,38.0,201.0,Não,Não,Não,Não,Não,Não
28517,H39002,H,299.0,310.4,90.0,1694.0,30.0,144.0,Não,Não,Não,Não,Não,Não
28519,L55429,L,299.2,310.6,90.0,1822.0,23.2,188.0,Não,Não,Não,Não,Não,Não
28522,L47598,L,297.4,308.4,90.0,1617.0,31.1,171.0,Não,Não,Não,Não,Não,Não
28523,L47354,L,298.3,308.1,90.0,1562.0,58.3,83.0,Não,Não,Não,Não,Não,Não
28524,L54011,L,301.1,311.0,90.0,1565.0,44.7,183.0,Não,Não,Não,Não,Não,Não
28525,L56602,L,298.1,308.5,90.0,1351.0,54.9,27.0,Não,Não,Não,Não,Não,Não
28527,L49596,L,299.1,308.5,90.0,1573.0,37.9,7.0,Não,Não,Não,Não,Não,Não
28529,L47721,L,297.4,309.4,90.0,1542.0,36.8,96.0,Não,Não,Não,Não,Não,Não
28532,L55663,L,298.3,309.4,90.0,1618.0,31.5,96.0,Não,Não,Não,Não,Não,Não
28533,H32281,H,300.6,309.4,90.0,1662.0,28.2,5.0,Não,Não,Não,Não,Não,Não
28535,L51338,L,301.9,310.4,90.0,1889.0,21.5,64.0,Não,Não,Não,Não,Não,Não
28538,L51359,L,302.3,310.9,90.0,1349.0,43.2,33.0,Sim,Não,Sim,Não,Não,Não
28540,L56938,L,298.6,309.8,90.0,2271.0,44.2,218.0,Sim,Sim,Não,Não,Não,Não
28541,L55293,L,300.3,311.8,90.0,1422.0,46.6,3.0,Não,Não,Não,Não,Não,Não
28542,L54309,L,300.7,310.2,90.0,1650.0,31.1,107.0,Não,Não,Não,Não,Não,Não
28544,M21352,M,300.7,309.9,90.0,1641.0,28.0,31.0,Não,Não,Não,Não,Não,Não
28546,L54825,L,300.5,311.4,90.0,1530.0,29.3,129.0,Não,Não,Não,Não,Não,Não
28547,L54869,L,300.6,311.6,90.0,1706.0,29.1,141.0,Não,Não,Não,Não,Não,Não
28549,L47672,L,297.5,309.3,90.0,1452.0,43.4,195.0,Não,Não,Não,Não,Não,Não
28552,L49834,L,299.9,309.5,90.0,1567.0,49.8,131.0,Não,Não,Não,Não,Não,Não
28554,L50237,L,300.1,309.2,90.0,1364.0,53.1,166.0,Não,Não,Não,Não,Não,Não
28556,M24620,M,298.5,309.6,90.0,1550.0,45.3,15.0,Não,Não,Não,Não,Não,Não
28560,M16081,M,297.0,308.1,90.0,1655.0,31.6,152.0,Não,Não,Não,Não,Não,Não
28563,L48489,L,298.9,310.2,90.0,1622.0,31.1,158.0,Não,Não,Não,Não,Não,Não
28564,L55639,L,298.7,309.9,90.0,1550.0,38.5,42.0,Não,Não,Não,Não,Não,Não
28569,L48195,L,296.2,307.2,90.0,2003.0,20.1,20.0,Não,Não,Não,Não,Não,Não
28570,M20734,M,301.4,311.1,90.0,1389.0,58.9,115.0,Não,Não,Não,Não,Não,Não
28571,M23743,M,298.0,309.1,90.0,1479.0,45.1,96.0,Não,Não,Não,Não,Não,Não
28572,M22835,M,301.2,312.3,90.0,1548.0,38.3,197.0,Não,Não,Não,Não,Não,Não
28573,L48470,L,298.6,309.7,90.0,1617.0,45.8,113.0,Não,Não,Não,Não,Não,Não
28576,L50548,L,301.5,310.7,90.0,1728.0,58.5,23.0,Não,Não,Não,Não,Não,Não
28579,L56461,L,298.2,308.9,90.0,1596.0,36.2,49.0,Não,Não,Não,Não,Não,Não
28580,M17647,M,300.3,309.6,90.0,1448.0,38.4,187.0,Não,Não,Não,Não,Não,Não
28581,L56579,L,297.9,308.4,90.0,1401.0,53.0,57.0,Não,Não,Não,Não,Não,Não
28586,L56764,L,299.2,310.5,90.0,1381.0,50.9,17.0,Não,Não,Não,Não,Não,Não
28589,L52696,L,302.6,311.9,90.0,1471.0,45.9,65.0,Não,Não,Não,Não,Não,Não
28593,L54581,L,299.8,310.8,90.0,1604.0,35.1,154.0,Não,Não,Não,Não,Não,Não
28596,L49817,L,299.9,309.6,90.0,1467.0,40.7,126.0,Não,Não,Não,Não,Não,Não
28597,L51427,L,302.6,311.0,90.0,1495.0,38.7,93.0,Não,Não,Não,Não,Não,Não
28600,L51138,L,302.2,311.4,90.0,1479.0,36.8,34.0,Não,Não,Não,Não,Não,Não
28602,L56272,L,297.2,308.1,90.0,1568.0,36.2,204.0,Não,Não,Não,Não,Não,Não
28610,L51483,L,301.7,310.1,90.0,1435.0,48.1,12.0,Não,Não,Não,Não,Não,Não
28611,H35901,H,300.6,309.8,90.0,1541.0,36.2,171.0,Não,Não,Não,Não,Não,Não
28613,M23561,M,297.3,308.7,90.0,1664.0,30.7,56.0,Não,Não,Não,Não,Não,Não
28614,L49181,L,298.4,308.2,90.0,1445.0,43.4,11.0,Não,Não,Não,Não,Não,Não
28618,M19928,M,304.3,313.3,90.0,1438.0,39.0,14.0,Não,Não,Não,Não,Não,Não
28620,H30208,H,296.8,307.9,90.0,1548.0,34.3,77.0,Não,Não,Não,Não,Não,Não
28622,H34591,H,304.0,313.1,90.0,1388.0,53.2,13.0,Não,Não,Não,Não,Não,Não
28623,L54248,L,300.7,310.6,90.0,1523.0,42.8,174.0,Não,Não,Não,Não,Não,Não
28625,M23105,M,299.0,310.4,90.0,1387.0,57.4,111.0,Não,Não,Não,Não,Não,Não
28627,L48077,L,295.6,306.2,90.0,1685.0,30.1,0.0,Não,Não,Não,Não,Não,Não
28628,L50117,L,300.7,309.6,90.0,1510.0,26.0,195.0,Não,Não,Não,Não,Não,Não
28629,L51088,L,302.3,311.1,90.0,1633.0,36.2,114.0,Não,Não,Não,Não,Não,Não
28633,M17554,M,299.5,309.6,90.0,1625.0,38.0,14.0,Não,Não,Não,Não,Não,Não
28634,M19806,M,303.7,312.7,90.0,1669.0,31.7,181.0,Não,Não,Não,Não,Não,Não
28635,M16824,M,297.9,308.7,90.0,1518.0,40.8,142.0,Não,Não,Não,Não,Não,Não
28636,L49720,L,299.1,308.8,90.0,1502.0,40.3,88.0,Não,Não,Não,Não,Não,Não
28637,L57140,L,298.2,307.9,90.0,1605.0,35.2,154.0,Não,Não,Não,Não,Não,Não
28638,H30339,H,295.8,306.5,90.0,1366.0,45.7,108.0,Não,Não,Não,Não,Não,Não
28641,L56869,L,299.1,310.1,90.0,1445.0,43.0,197.0,Não,Não,Não,Não,Não,Não
28645,L52231,L,303.9,313.0,90.0,1642.0,29.9,176.0,Não,Não,Não,Não,Não,Não
28647,L49077,L,297.8,307.4,90.0,1364.0,41.2,173.0,Não,Não,Não,Não,Não,Não
28650,L50797,L,301.8,311.1,90.0,1462.0,47.3,12.0,Não,Não,Não,Não,Não,Não
28651,H36228,H,300.9,310.6,90.0,1390.0,44.5,181.0,Não,Não,Não,Não,Não,Não
28652,M24761,M,298.7,309.2,90.0,1423.0,48.7,187.0,Não,Não,Não,Não,Não,Não
28653,M18390,M,301.9,310.9,90.0,1485.0,40.9,4.0,Não,Não,Não,Não,Não,Não
28654,L53184,L,300.5,310.4,90.0,1364.0,54.8,31.0,Não,Não,Não,Não,Não,Não
28658,M16054,M,297.0,308.1,90.0,1326.0,50.9,51.0,Não,Não,Não,Não,Não,Não
28663,L56610,L,298.1,308.5,90.0,1636.0,28.8,41.0,Não,Não,Não,Não,Não,Não
28664,L51427,L,302.6,311.0,90.0,1369.0,60.0,0.0,Sim,Não,Sim,Não,Não,Não
28666,L53762,L,301.5,310.7,90.0,1608.0,33.3,21.0,Não,Não,Não,Não,Não,Não
28668,L56198,L,297.3,308.1,90.0,1515.0,42.5,33.0,Não,Não,Não,Não,Não,Não
28670,L56876,L,298.9,309.9,90.0,1487.0,40.6,155.0,Não,Não,Não,Não,Não,Não
28672,M23350,M,297.4,307.9,90.0,1358.0,65.1,174.0,Sim,Não,Não,Não,Não,Não
28679,L53939,L,301.7,311.0,90.0,1352.0,50.2,199.0,Não,Não,Não,Não,Não,Não
28681,H30113,H,297.6,308.7,90.0,1452.0,39.2,74.0,Não,Não,Não,Não,Não,Não
28682,L50966,L,302.3,310.9,90.0,1492.0,46.1,156.0,Não,Não,Não,Não,Não,Sim
28687,L47365,L,298.2,308.2,90.0,1646.0,28.2,61.0,Não,Não,Não,Não,Não,Não
28688,M23350,M,298.5,309.6,90.0,1564.0,58.7,123.0,Não,Não,Não,Não,Não,Não
28689,L48799,L,298.2,308.9,90.0,1558.0,37.7,28.0,Não,Não,Não,Não,Não,Não
28690,M15252,M,297.6,308.5,90.0,1603.0,32.0,154.0,Não,Não,Não,Não,Não,Não
28693,L47585,L,297.4,308.3,90.0,1526.0,33.9,198.0,Não,Não,Não,Não,Não,Não
28694,L56948,L,298.6,309.6,90.0,1611.0,35.6,168.0,Não,Não,Não,Não,Não,Não
28696,M17283,M,298.9,308.5,90.0,1613.0,29.0,23.0,Não,Não,Não,Não,Não,Não
28697,M18995,M,301.8,310.3,90.0,1787.0,33.3,50.0,Não,Não,Não,Não,Não,Não
28700,L56552,L,297.7,308.4,90.0,1487.0,41.8,84.0,Não,Não,Não,Não,Não,Não
28701,L54020,L,301.0,311.1,90.0,1607.0,33.5,133.0,Não,Não,Não,Não,Não,Não
28702,L48756,L,298.3,308.4,90.0,1695.0,29.8,170.0,Não,Não,Não,Não,Não,Não
28705,L49956,L,300.1,309.4,90.0,1329.0,52.1,30.0,Não,Não,Não,Não,Não,Não
28708,L47788,L,298.0,309.9,90.0,1544.0,36.7,43.0,Não,Não,Não,Não,Não,Não
28710,L50235,L,300.1,309.3,90.0,1665.0,35.9,73.0,Não,Não,Não,Não,Não,Não
28715,L48908,L,298.2,307.8,90.0,1608.0,33.5,109.0,Não,Não,Não,Não,Não,Não
28721,L48983,L,298.1,307.7,90.0,1418.0,42.6,109.0,Não,Não,Não,Não,Não,Não
28722,L54264,L,300.6,310.3,90.0,1894.0,24.4,211.0,Não,Não,Não,Não,Não,Não
28723,L48466,L,298.5,309.4,90.0,1742.0,27.7,103.0,Não,Não,Não,Não,Não,Não
28725,L51888,L,303.1,311.2,90.0,1627.0,33.0,159.0,Não,Não,Não,Não,Não,Não
28726,L52202,L,304.0,313.0,90.0,1306.0,54.9,90.0,Não,Não,Não,Não,Não,Não
28728,L54760,L,300.4,311.3,90.0,1543.0,39.2,162.0,Não,Não,Não,Não,Não,Não
28730,L50584,L,301.3,310.4,90.0,1636.0,36.7,0.0,Não,Não,Não,Não,Não,Não
28731,L53640,L,300.6,310.0,90.0,1541.0,52.9,17.0,Não,Não,Não,Não,Não,Não
28732,L48510,L,298.9,310.2,90.0,1696.0,30.2,15.0,Não,Não,Não,Não,Não,Não
28733,L51716,L,302.5,310.5,90.0,1540.0,36.0,70.0,Não,Não,Não,Não,Não,Não
28734,L55257,L,300.3,311.8,90.0,1461.0,52.2,119.0,Não,Não,Não,Não,Não,Não
28735,L48894,L,298.5,307.8,90.0,1388.0,48.6,76.0,Não,Não,Não,Não,Não,Não
28737,L55956,L,297.5,308.6,90.0,1472.0,45.5,12.0,Não,Não,Não,Não,Não,Não
28741,L55265,L,300.2,311.4,90.0,1331.0,43.9,143.0,Não,Não,Não,Não,Não,Não
28742,L56286,L,297.4,308.3,90.0,1854.0,42.0,24.0,Não,Não,Não,Não,Não,Não
28744,M21360,M,300.7,310.0,90.0,1455.0,46.6,201.0,Não,Não,Não,Não,Não,Não
28748,L51718,L,302.4,310.3,90.0,2211.0,15.3,172.0,Não,Não,Não,Não,Não,Não
28749,L55460,L,298.8,310.6,90.0,1602.0,39.1,23.0,Não,Não,Não,Não,Não,Não
28751,L49076,L,297.8,307.4,90.0,1532.0,41.0,157.0,Não,Não,Não,Não,Não,Não
28753,L53894,L,301.5,310.5,90.0,1440.0,53.8,107.0,Não,Não,Não,Não,Não,Não
28755,L55258,L,300.3,311.7,90.0,1571.0,31.2,121.0,Não,Não,Não,Não,Não,Não
28757,L54545,L,299.5,310.0,90.0,1541.0,38.2,54.0,Não,Não,Não,Não,Não,Não
28758,L50996,L,302.1,310.6,90.0,1659.0,28.9,17.0,Não,Não,Não,Não,Não,Não
28759,H31628,H,299.7,308.3,90.0,1355.0,44.8,127.0,Não,Não,Não,Não,Não,Não
28760,L53040,L,301.3,310.9,90.0,1350.0,55.8,82.0,Não,Não,Não,Não,Não,Não
28762,L54437,L,300.2,310.3,90.0,1683.0,30.9,181.0,Não,Não,Não,Não,Não,Não
28767,M23061,M,299.6,310.9,90.0,1798.0,25.5,2.0,Não,Não,Não,Não,Não,Não
28769,L53565,L,300.1,309.6,90.0,1410.0,49.7,118.0,Não,Não,Não,Não,Não,Não
28770,M23950,M,297.2,308.1,90.0,1363.0,55.7,194.0,Não,Não,Não,Não,Não,Não
28772,L54275,L,300.6,310.1,90.0,1485.0,47.3,19.0,Não,Não,Não,Não,Não,Não
28774,H33499,H,302.0,310.4,90.0,1349.0,52.1,110.0,Não,Não,Não,Não,Não,Não
28775,M20518,M,302.3,311.5,90.0,1476.0,44.5,9.0,Não,Não,Não,Não,Não,Não
28779,L47364,L,298.2,308.2,90.0,1380.0,47.0,59.0,Não,Não,Não,Não,Não,Não
28780,M21404,M,301.4,310.4,90.0,1470.0,46.5,101.0,Não,Não,Não,Não,Não,Não
28782,L50962,L,302.2,310.8,90.0,1543.0,37.8,9.0,Não,Não,Não,Não,Não,Não
28783,H35166,H,302.3,311.8,90.0,1502.0,40.5,43.0,Não,Não,Não,Não,Não,Não
28784,L49085,L,297.9,307.6,90.0,1687.0,28.9,176.0,Não,Não,Não,Não,Não,Não
28789,H33054,H,302.3,311.6,90.0,1829.0,24.6,129.0,Não,Não,Não,Não,Não,Não
28791,L48316,L,297.0,307.9,90.0,1557.0,41.2,135.0,Não,Não,Não,Não,Não,Não
28794,H39206,H,298.5,309.4,90.0,1573.0,35.8,131.0,Não,Não,Não,Não,Não,Não
28795,M21422,M,301.5,310.7,90.0,1537.0,38.8,152.0,Não,Não,Não,Não,Não,Não
28799,M22872,M,300.9,312.0,90.0,1635.0,32.5,79.0,Não,Não,Não,Não,Não,Não
28801,L54264,L,300.7,310.5,90.0,1492.0,43.9,85.0,Não,Não,Não,Não,Não,Não
28804,L50535,L,301.5,310.6,90.0,1459.0,40.7,193.0,Não,Não,Não,Não,Não,Não
28805,L56253,L,297.2,308.1,90.0,1510.0,44.5,156.0,Não,Não,Não,Não,Não,Não
28806,L52468,L,303.6,313.0,90.0,1759.0,27.0,20.0,Não,Não,Não,Não,Não,Não
28807,L49181,L,298.4,308.2,90.0,1510.0,38.2,11.0,Não,Não,Não,Não,Não,Não
28808,L48656,L,298.4,309.5,90.0,1568.0,34.6,136.0,Não,Não,Não,Não,Não,Não
28811,L51531,L,301.8,309.8,90.0,1588.0,32.7,138.0,Não,Não,Não,Não,Não,Não
28812,L53849,L,301.5,310.5,90.0,1436.0,45.9,208.0,Não,Não,Não,Não,Não,Não
28813,L56724,L,299.8,311.2,90.0,1708.0,31.0,122.0,Não,Não,Não,Não,Não,Não
28815,L50099,L,300.5,309.3,90.0,1578.0,33.3,156.0,Não,Não,Não,Não,Não,Não
28816,L51377,L,302.4,311.0,90.0,1573.0,36.6,193.0,Não,Não,Não,Não,Não,Não
28817,L55813,L,297.4,308.5,90.0,1336.0,53.7,61.0,Não,Não,Não,Não,Não,Não
28818,L53312,L,301.1,311.0,90.0,1429.0,47.1,123.0,Não,Não,Não,Não,Não,Não
28819,M20932,M,300.9,310.8,90.0,1695.0,30.2,9.0,Não,Não,Não,Não,Não,Não
28821,L49051,L,298.3,308.1,90.0,1767.0,27.7,88.0,Não,Não,Não,Não,Não,Não
28822,H37181,H,300.3,311.4,90.0,1540.0,38.0,33.0,Não,Não,Não,Não,Não,Não
28823,L55435,L,299.1,310.6,90.0,1339.0,49.2,165.0,Não,Não,Não,Não,Não,Não
28824,L53199,L,300.7,310.8,90.0,1480.0,43.5,55.0,Não,Não,Não,Não,Não,Não
28826,L54640,L,300.0,311.5,90.0,1445.0,51.4,81.0,Não,Não,Não,Não,Não,Não
28831,M24217,M,298.2,308.8,90.0,1485.0,40.8,37.0,Não,Não,Não,Não,Não,Não
28832,L56454,L,298.2,308.7,90.0,1418.0,53.6,98.0,Não,Não,Não,Não,Não,Não
28835,M20596,M,302.3,311.8,90.0,1421.0,44.6,106.0,Não,Não,Não,Não,Não,Não
28838,L54713,L,300.0,311.2,90.0,1495.0,38.9,168.0,Não,Não,Não,Não,Não,Não
